"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 07-Oct-2013 from archive dated 08-Oct-2013 09:16:48    "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly Mauna Loa CO2 concentrations in micro-mol CO2 per   "
" mole (ppm), reported on the 2008A SIO manometric mole fraction scale.  This is the        "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1999, 06,   36326, 1999.4548,   370.35,   367.92,     370.68,   368.26,     370.35,   367.92
1999, 07,   36356, 1999.5370,   369.27,   368.44,     369.14,   368.32,     369.27,   368.44
1999, 08,   36387, 1999.6219,   366.93,   368.32,     367.00,   368.39,     366.93,   368.32
1999, 09,   36418, 1999.7068,   364.64,   367.91,     365.19,   368.46,     364.64,   367.91
1999, 10,   36448, 1999.7890,   365.13,   368.55,     365.12,   368.54,     365.13,   368.55
1999, 11,   36479, 1999.8740,   366.68,   368.84,     366.46,   368.63,     366.68,   368.84
1999, 12,   36509, 1999.9562,   368.00,   368.92,     367.80,   368.72,     368.00,   368.92
2000, 01,   36540, 2000.0410,   369.14,   369.12,     368.82,   368.81,     369.14,   369.12
2000, 02,   36571, 2000.1257,   369.46,   368.74,     369.62,   368.90,     369.46,   368.74
2000, 03,   36600, 2000.2049,   370.51,   369.01,     370.50,   369.00,     370.51,   369.01
2000, 04,   36631, 2000.2896,   371.66,   369.00,     371.76,   369.11,     371.66,   369.00
2000, 05,   36661, 2000.3716,   371.82,   368.64,     372.40,   369.22,     371.82,   368.64
2000, 06,   36692, 2000.4563,   371.70,   369.29,     371.76,   369.35,     371.70,   369.29
2000, 07,   36722, 2000.5383,   370.12,   369.32,     370.28,   369.49,     370.12,   369.32
2000, 08,   36753, 2000.6230,   368.12,   369.54,     368.22,   369.64,     368.12,   369.54
2000, 09,   36784, 2000.7077,   366.62,   369.92,     366.50,   369.79,     366.62,   369.92
2000, 10,   36814, 2000.7896,   366.73,   370.16,     366.51,   369.94,     366.73,   370.16
2000, 11,   36845, 2000.8743,   368.29,   370.46,     367.91,   370.08,     368.29,   370.46
2000, 12,   36875, 2000.9563,   369.52,   370.44,     369.29,   370.21,     369.52,   370.44
2001, 01,   36906, 2001.0411,   370.28,   370.27,     370.35,   370.34,     370.28,   370.27
2001, 02,   36937, 2001.1260,   371.50,   370.78,     371.17,   370.45,     371.50,   370.78
2001, 03,   36965, 2001.2027,   372.12,   370.64,     372.04,   370.56,     372.12,   370.64
2001, 04,   36996, 2001.2877,   372.86,   370.23,     373.31,   370.67,     372.86,   370.23
2001, 05,   37026, 2001.3699,   374.02,   370.82,     373.98,   370.79,     374.02,   370.82
2001, 06,   37057, 2001.4548,   373.30,   370.86,     373.35,   370.91,     373.30,   370.86
2001, 07,   37087, 2001.5370,   371.61,   370.79,     371.87,   371.04,     371.61,   370.79
2001, 08,   37118, 2001.6219,   369.55,   370.95,     369.79,   371.19,     369.55,   370.95
2001, 09,   37149, 2001.7068,   367.96,   371.25,     368.05,   371.34,     367.96,   371.25
2001, 10,   37179, 2001.7890,   368.09,   371.54,     368.05,   371.50,     368.09,   371.54
2001, 11,   37210, 2001.8740,   369.68,   371.86,     369.49,   371.67,     369.68,   371.86
2001, 12,   37240, 2001.9562,   371.24,   372.16,     370.91,   371.83,     371.24,   372.16
2002, 01,   37271, 2002.0411,   372.43,   372.42,     372.01,   372.00,     372.43,   372.42
2002, 02,   37302, 2002.1260,   373.09,   372.36,     372.89,   372.17,     373.09,   372.36
2002, 03,   37330, 2002.2027,   373.52,   372.03,     373.81,   372.32,     373.52,   372.03
2002, 04,   37361, 2002.2877,   374.85,   372.21,     375.16,   372.51,     374.85,   372.21
2002, 05,   37391, 2002.3699,   375.55,   372.35,     375.90,   372.70,     375.55,   372.35
2002, 06,   37422, 2002.4548,   375.40,   372.96,     375.36,   372.91,     375.40,   372.96
2002, 07,   37452, 2002.5370,   374.02,   373.19,     373.95,   373.12,     374.02,   373.19
2002, 08,   37483, 2002.6219,   371.49,   372.89,     371.95,   373.35,     371.49,   372.89
2002, 09,   37514, 2002.7068,   370.70,   374.01,     370.28,   373.59,     370.70,   374.01
2002, 10,   37544, 2002.7890,   370.25,   373.70,     370.36,   373.82,     370.25,   373.70
2002, 11,   37575, 2002.8740,   372.08,   374.27,     371.87,   374.06,     372.08,   374.27
2002, 12,   37605, 2002.9562,   373.78,   374.71,     373.36,   374.28,     373.78,   374.71
2003, 01,   37636, 2003.0411,   374.68,   374.67,     374.52,   374.51,     374.68,   374.67
2003, 02,   37667, 2003.1260,   375.62,   374.90,     375.45,   374.72,     375.62,   374.90
2003, 03,   37695, 2003.2027,   376.11,   374.62,     376.41,   374.92,     376.11,   374.62
2003, 04,   37726, 2003.2877,   377.65,   374.99,     377.78,   375.13,     377.65,   374.99
2003, 05,   37756, 2003.3699,   378.35,   375.14,     378.54,   375.33,     378.35,   375.14
2003, 06,   37787, 2003.4548,   378.13,   375.67,     377.99,   375.53,     378.13,   375.67
2003, 07,   37817, 2003.5370,   376.60,   375.77,     376.56,   375.72,     376.60,   375.77
2003, 08,   37848, 2003.6219,   374.49,   375.89,     374.51,   375.92,     374.49,   375.89
2003, 09,   37879, 2003.7068,   372.98,   376.30,     372.79,   376.10,     372.98,   376.30
2003, 10,   37909, 2003.7890,   373.00,   376.47,     372.80,   376.27,     373.00,   376.47
2003, 11,   37940, 2003.8740,   374.35,   376.54,     374.23,   376.43,     374.35,   376.54
2003, 12,   37970, 2003.9562,   375.69,   376.61,     375.65,   376.58,     375.69,   376.61
2004, 01,   38001, 2004.0410,   376.78,   376.77,     376.73,   376.72,     376.78,   376.77
2004, 02,   38032, 2004.1257,   377.36,   376.64,     377.57,   376.85,     377.36,   376.64
2004, 03,   38061, 2004.2049,   378.40,   376.88,     378.48,   376.96,     378.40,   376.88
2004, 04,   38092, 2004.2896,   380.50,   377.81,     379.76,   377.08,     380.50,   377.81
2004, 05,   38122, 2004.3716,   380.61,   377.39,     380.40,   377.18,     380.61,   377.39
2004, 06,   38153, 2004.4563,   379.55,   377.11,     379.74,   377.30,     379.55,   377.11
2004, 07,   38183, 2004.5383,   377.77,   376.96,     378.22,   377.41,     377.77,   376.96
2004, 08,   38214, 2004.6230,   375.84,   377.27,     376.11,   377.55,     375.84,   377.27
2004, 09,   38245, 2004.7077,   374.05,   377.38,     374.37,   377.70,     374.05,   377.38
2004, 10,   38275, 2004.7896,   374.22,   377.69,     374.40,   377.87,     374.22,   377.69
2004, 11,   38306, 2004.8743,   375.84,   378.04,     375.86,   378.05,     375.84,   378.04
2004, 12,   38336, 2004.9563,   377.44,   378.37,     377.32,   378.25,     377.44,   378.37
2005, 01,   38367, 2005.0411,   378.34,   378.32,     378.47,   378.46,     378.34,   378.32
2005, 02,   38398, 2005.1260,   379.66,   378.93,     379.40,   378.68,     379.66,   378.93
2005, 03,   38426, 2005.2027,   380.38,   378.88,     380.37,   378.87,     380.38,   378.88
2005, 04,   38457, 2005.2877,   382.06,   379.38,     381.77,   379.09,     382.06,   379.38
2005, 05,   38487, 2005.3699,   382.25,   379.02,     382.54,   379.31,     382.25,   379.02
2005, 06,   38518, 2005.4548,   382.08,   379.61,     382.00,   379.53,     382.08,   379.61
2005, 07,   38548, 2005.5370,   380.65,   379.82,     380.57,   379.74,     380.65,   379.82
2005, 08,   38579, 2005.6219,   378.68,   380.09,     378.54,   379.95,     378.68,   380.09
2005, 09,   38610, 2005.7068,   376.43,   379.77,     376.83,   380.16,     376.43,   379.77
2005, 10,   38640, 2005.7890,   376.82,   380.31,     376.87,   380.36,     376.82,   380.31
2005, 11,   38671, 2005.8740,   378.32,   380.52,     378.35,   380.56,     378.32,   380.52
2005, 12,   38701, 2005.9562,   379.96,   380.90,     379.81,   380.74,     379.96,   380.90
2006, 01,   38732, 2006.0411,   381.36,   381.35,     380.94,   380.93,     381.36,   381.35
2006, 02,   38763, 2006.1260,   382.02,   381.29,     381.83,   381.09,     382.02,   381.29
2006, 03,   38791, 2006.2027,   382.56,   381.06,     382.74,   381.24,     382.56,   381.06
2006, 04,   38822, 2006.2877,   384.37,   381.69,     384.07,   381.39,     384.37,   381.69
2006, 05,   38852, 2006.3699,   384.93,   381.69,     384.77,   381.53,     384.93,   381.69
2006, 06,   38883, 2006.4548,   384.03,   381.55,     384.15,   381.67,     384.03,   381.55
2006, 07,   38913, 2006.5370,   382.26,   381.42,     382.65,   381.81,     382.26,   381.42
2006, 08,   38944, 2006.6219,   380.51,   381.92,     380.54,   381.95,     380.51,   381.92
2006, 09,   38975, 2006.7068,   378.82,   382.17,     378.76,   382.10,     378.82,   382.17
2006, 10,   39005, 2006.7890,   379.06,   382.56,     378.75,   382.25,     379.06,   382.56
2006, 11,   39036, 2006.8740,   380.16,   382.37,     380.18,   382.39,     380.16,   382.37
2006, 12,   39066, 2006.9562,   381.62,   382.55,     381.60,   382.54,     381.62,   382.55
2007, 01,   39097, 2007.0411,   382.49,   382.48,     382.70,   382.69,     382.49,   382.48
2007, 02,   39128, 2007.1260,   383.70,   382.97,     383.58,   382.84,     383.70,   382.97
2007, 03,   39156, 2007.2027,   384.34,   382.83,     384.50,   382.99,     384.34,   382.83
2007, 04,   39187, 2007.2877,   386.26,   383.57,     385.84,   383.15,     386.26,   383.57
2007, 05,   39217, 2007.3699,   386.42,   383.17,     386.56,   383.31,     386.42,   383.17
2007, 06,   39248, 2007.4548,   385.87,   383.39,     385.96,   383.47,     385.87,   383.39
2007, 07,   39278, 2007.5370,   384.43,   383.59,     384.48,   383.63,     384.43,   383.59
2007, 08,   39309, 2007.6219,   381.84,   383.26,     382.38,   383.80,     381.84,   383.26
2007, 09,   39340, 2007.7068,   380.87,   384.23,     380.62,   383.97,     380.87,   384.23
2007, 10,   39370, 2007.7890,   380.86,   384.37,     380.62,   384.13,     380.86,   384.37
2007, 11,   39401, 2007.8740,   382.36,   384.58,     382.07,   384.29,     382.36,   384.58
2007, 12,   39431, 2007.9562,   383.63,   384.57,     383.50,   384.44,     383.63,   384.57
2008, 01,   39462, 2008.0410,   385.07,   385.06,     384.60,   384.59,     385.07,   385.06
2008, 02,   39493, 2008.1257,   385.85,   385.12,     385.46,   384.73,     385.85,   385.12
2008, 03,   39522, 2008.2049,   385.81,   384.27,     386.40,   384.86,     385.81,   384.27
2008, 04,   39553, 2008.2896,   386.77,   384.05,     387.74,   385.02,     386.77,   384.05
2008, 05,   39583, 2008.3716,   388.51,   385.26,     388.43,   385.17,     388.51,   385.26
2008, 06,   39614, 2008.4563,   388.06,   385.60,     387.81,   385.34,     388.06,   385.60
2008, 07,   39644, 2008.5383,   386.27,   385.45,     386.33,   385.51,     386.27,   385.45
2008, 08,   39675, 2008.6230,   384.09,   385.54,     384.23,   385.68,     384.09,   385.54
2008, 09,   39706, 2008.7077,   383.09,   386.46,     382.48,   385.85,     383.09,   386.46
2008, 10,   39736, 2008.7896,   382.78,   386.30,     382.50,   386.01,     382.78,   386.30
2008, 11,   39767, 2008.8743,   384.02,   386.24,     383.95,   386.17,     384.02,   386.24
2008, 12,   39797, 2008.9563,   385.12,   386.05,     385.38,   386.32,     385.12,   386.05
2009, 01,   39828, 2009.0411,   386.65,   386.64,     386.48,   386.47,     386.65,   386.64
2009, 02,   39859, 2009.1260,   387.13,   386.40,     387.36,   386.62,     387.13,   386.40
2009, 03,   39887, 2009.2027,   388.52,   387.01,     388.28,   386.76,     388.52,   387.01
2009, 04,   39918, 2009.2877,   389.57,   386.87,     389.63,   386.93,     389.57,   386.87
2009, 05,   39948, 2009.3699,   390.16,   386.89,     390.36,   387.09,     390.16,   386.89
2009, 06,   39979, 2009.4548,   389.62,   387.12,     389.77,   387.27,     389.62,   387.12
2009, 07,   40009, 2009.5370,   388.07,   387.22,     388.30,   387.45,     388.07,   387.22
2009, 08,   40040, 2009.6219,   386.09,   387.52,     386.22,   387.65,     386.09,   387.52
2009, 09,   40071, 2009.7068,   384.66,   388.03,     384.49,   387.87,     384.66,   388.03
2009, 10,   40101, 2009.7890,   384.34,   387.87,     384.55,   388.08,     384.34,   387.87
2009, 11,   40132, 2009.8740,   386.08,   388.31,     386.08,   388.31,     386.08,   388.31
2009, 12,   40162, 2009.9562,   387.49,   388.43,     387.59,   388.53,     387.49,   388.43
2010, 01,   40193, 2010.0411,   388.55,   388.54,     388.78,   388.77,     388.55,   388.54
2010, 02,   40224, 2010.1260,   390.06,   389.32,     389.73,   388.99,     390.06,   389.32
2010, 03,   40252, 2010.2027,   391.02,   389.50,     390.71,   389.19,     391.02,   389.50
2010, 04,   40283, 2010.2877,   392.39,   389.67,     392.11,   389.40,     392.39,   389.67
2010, 05,   40313, 2010.3699,   393.22,   389.95,     392.86,   389.59,     393.22,   389.95
2010, 06,   40344, 2010.4548,   392.24,   389.73,     392.28,   389.77,     392.24,   389.73
2010, 07,   40374, 2010.5370,   390.33,   389.48,     390.79,   389.94,     390.33,   389.48
2010, 08,   40405, 2010.6219,   388.52,   389.96,     388.68,   390.11,     388.52,   389.96
2010, 09,   40436, 2010.7068,   386.84,   390.23,     386.90,   390.28,     386.84,   390.23
2010, 10,   40466, 2010.7890,   387.17,   390.71,     386.90,   390.43,     387.17,   390.71
2010, 11,   40497, 2010.8740,   388.67,   390.91,     388.34,   390.58,     388.67,   390.91
2010, 12,   40527, 2010.9562,   389.81,   390.76,     389.77,   390.72,     389.81,   390.76
2011, 01,   40558, 2011.0411,   391.30,   391.28,     390.86,   390.85,     391.30,   391.28
2011, 02,   40589, 2011.1260,   391.94,   391.20,     391.72,   390.97,     391.94,   391.20
2011, 03,   40617, 2011.2027,   392.45,   390.93,     392.61,   391.09,     392.45,   390.93
2011, 04,   40648, 2011.2877,   393.37,   390.65,     393.94,   391.22,     393.37,   390.65
2011, 05,   40678, 2011.3699,   394.29,   391.00,     394.64,   391.36,     394.29,   391.00
2011, 06,   40709, 2011.4548,   393.69,   391.18,     394.03,   391.51,     393.69,   391.18
2011, 07,   40739, 2011.5370,   392.59,   391.74,     392.53,   391.68,     392.59,   391.74
2011, 08,   40770, 2011.6219,   390.21,   391.65,     390.42,   391.86,     390.21,   391.65
2011, 09,   40801, 2011.7068,   389.00,   392.40,     388.65,   392.04,     389.00,   392.40
2011, 10,   40831, 2011.7890,   388.94,   392.49,     388.67,   392.22,     388.94,   392.49
2011, 11,   40862, 2011.8740,   390.25,   392.50,     390.16,   392.41,     390.25,   392.50
2011, 12,   40892, 2011.9562,   391.80,   392.75,     391.64,   392.58,     391.80,   392.75
2012, 01,   40923, 2012.0410,   393.07,   393.06,     392.78,   392.77,     393.07,   393.06
2012, 02,   40954, 2012.1257,   393.35,   392.60,     393.70,   392.95,     393.35,   392.60
2012, 03,   40983, 2012.2049,   394.37,   392.81,     394.69,   393.13,     394.37,   392.81
2012, 04,   41014, 2012.2896,   396.45,   393.69,     396.09,   393.33,     396.45,   393.69
2012, 05,   41044, 2012.3716,   396.87,   393.57,     396.83,   393.54,     396.87,   393.57
2012, 06,   41075, 2012.4563,   395.88,   393.38,     396.25,   393.75,     395.88,   393.38
2012, 07,   41105, 2012.5383,   394.52,   393.70,     394.80,   393.98,     394.52,   393.70
2012, 08,   41136, 2012.6230,   392.54,   394.01,     392.74,   394.22,     392.54,   394.01
2012, 09,   41167, 2012.7077,   391.14,   394.55,     391.05,   394.46,     391.14,   394.55
2012, 10,   41197, 2012.7896,   391.02,   394.58,     391.15,   394.70,     391.02,   394.58
2012, 11,   41228, 2012.8743,   392.99,   395.24,     392.70,   394.95,     392.99,   395.24
2012, 12,   41258, 2012.9563,   394.39,   395.34,     394.23,   395.18,     394.39,   395.34
2013, 01,   41289, 2013.0411,   395.66,   395.64,     395.42,   395.40,     395.66,   395.64
2013, 02,   41320, 2013.1260,   396.89,   396.14,     396.36,   395.62,     396.89,   396.14
2013, 03,   41348, 2013.2027,   397.27,   395.74,     397.34,   395.80,     397.27,   395.74
2013, 04,   41379, 2013.2877,   398.36,   395.62,     398.73,   396.00,     398.36,   395.62
2013, 05,   41409, 2013.3699,   399.89,   396.58,     399.49,   396.18,     399.89,   396.58
2013, 06,   41440, 2013.4548,   398.78,   396.25,     398.89,   396.36,     398.78,   396.25
2013, 07,   41470, 2013.5370,   397.28,   396.42,     397.39,   396.53,     397.28,   396.42
2013, 08,   41501, 2013.6219,   395.32,   396.77,     395.26,   396.71,     395.32,   396.77
2013, 09,   41532, 2013.7068,   393.31,   396.72,     393.47,   396.89,     393.31,   396.72
2013, 10,   41562, 2013.7890,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2013, 11,   41593, 2013.8740,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2013, 12,   41623, 2013.9562,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
